Model,MSO54
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.600000e-07
Record Length,81250
Zero Index,5745.281986
Vertical Units,A

TIME,CH3
-7.955651e-04,1.140625e+00
-7.954051e-04,-1.187500e+00
-7.952451e-04,-5.156250e-01
-7.950851e-04,-1.234375e+00
-7.949251e-04,-2.671875e+00
-7.947651e-04,-1.718750e-01
-7.946051e-04,-1.320312e+00
-7.944451e-04,9.843750e-01
-7.942851e-04,-7.968750e-01
-7.941251e-04,6.328125e-01
-7.939651e-04,4.531250e-01
-7.938051e-04,-1.093750e-01
-7.936451e-04,-3.906250e-01
-7.934851e-04,-1.226562e+00
-7.933251e-04,-1.039062e+00
-7.931651e-04,1.625000e+00
-7.930051e-04,1.234375e+00
-7.928451e-04,-4.921875e-01
-7.926851e-04,-1.804688e+00
-7.925251e-04,-8.125000e-01
-7.923651e-04,9.921875e-01
-7.922051e-04,-5.703125e-01
-7.920451e-04,-1.257812e+00
-7.918851e-04,-5.703125e-01
-7.917251e-04,-5.390625e-01
-7.915651e-04,6.406250e-01
-7.914051e-04,-1.375000e+00
-7.912451e-04,-6.171875e-01
-7.910851e-04,-1.281250e+00
-7.909251e-04,2.265625e-01
-7.907651e-04,-6.640625e-01
-7.906051e-04,-1.179688e+00
-7.904451e-04,6.250000e-02
-7.902851e-04,1.796875e-01
-7.901251e-04,2.734375e-01
-7.899651e-04,1.156250e+00
-7.898051e-04,-3.750000e-01
-7.896451e-04,-2.343750e-02
-7.894851e-04,9.687500e-01
-7.893251e-04,-7.265625e-01
-7.891651e-04,-1.953125e-01
-7.890051e-04,1.406250e-01
-7.888451e-04,-2.296875e+00
-7.886851e-04,2.968750e-01
-7.885251e-04,6.484375e-01
-7.883651e-04,5.390625e-01
-7.882051e-04,-3.437500e-01
-7.880451e-04,7.968750e-01
-7.878851e-04,2.578125e-01
-7.877251e-04,2.812500e+00
-7.875651e-04,-8.593750e-02
-7.874051e-04,4.062500e-01
-7.872451e-04,-1.054688e+00
-7.870851e-04,-4.531250e-01
-7.869251e-04,-5.859375e-01
-7.867651e-04,-1.835938e+00
-7.866051e-04,-3.828125e-01
-7.864451e-04,-8.281250e-01
-7.862851e-04,1.234375e+00
-7.861251e-04,5.390625e-01
-7.859651e-04,4.453125e-01
-7.858051e-04,-9.687500e-01
-7.856451e-04,2.265625e-01
-7.854851e-04,-2.265625e-01
-7.853251e-04,-7.187500e-01
-7.851651e-04,-1.554688e+00
-7.850051e-04,-4.218750e-01
-7.848451e-04,-1.250000e-01
-7.846851e-04,8.750000e-01
-7.845251e-04,9.687500e-01
-7.843651e-04,1.054688e+00
-7.842051e-04,-1.164062e+00
-7.840451e-04,1.328125e-01
-7.838851e-04,-3.125000e-02
-7.837251e-04,1.640625e-01
-7.835651e-04,1.710938e+00
-7.834051e-04,1.062500e+00
-7.832451e-04,-5.937500e-01
-7.830851e-04,8.750000e-01
-7.829251e-04,-6.796875e-01
-7.827651e-04,1.093750e-01
-7.826051e-04,8.046875e-01
-7.824451e-04,-1.218750e+00
-7.822851e-04,-7.265625e-01
-7.821251e-04,2.046875e+00
-7.819651e-04,-6.015625e-01
-7.818051e-04,2.453125e+00
-7.816451e-04,1.968750e+00
-7.814851e-04,-6.640625e-01
-7.813251e-04,4.062500e-01
-7.811651e-04,-1.953125e-01
-7.810051e-04,-9.375000e-01
-7.808451e-04,9.062500e-01
-7.806851e-04,1.734375e+00
-7.805251e-04,-2.734375e-01
-7.803651e-04,2.265625e-01
-7.802051e-04,-3.328125e+00
-7.800451e-04,5.859375e-01
-7.798851e-04,2.812500e-01
-7.797251e-04,5.625000e-01
-7.795651e-04,1.234375e+00
-7.794051e-04,6.250000e-01
-7.792451e-04,-2.804688e+00
-7.790851e-04,-7.265625e-01
-7.789251e-04,-1.171875e+00
-7.787651e-04,0.000000e+00
-7.786051e-04,-8.593750e-01
-7.784451e-04,1.132812e+00
-7.782851e-04,3.593750e-01
-7.781251e-04,9.765625e-01
-7.779651e-04,6.015625e-01
-7.778051e-04,6.406250e-01
-7.776451e-04,-1.218750e+00
-7.774851e-04,8.437500e-01
-7.773251e-04,-1.140625e+00
-7.771651e-04,-4.921875e-01
-7.770051e-04,1.664062e+00
-7.768451e-04,-4.687500e-02
-7.766851e-04,-8.593750e-01
-7.765251e-04,3.984375e-01
-7.763651e-04,4.687500e-02
-7.762051e-04,-9.453125e-01
-7.760451e-04,3.125000e-01
-7.758851e-04,-1.375000e+00
-7.757251e-04,-1.195312e+00
-7.755651e-04,-1.718750e+00
-7.754051e-04,-1.718750e-01
-7.752451e-04,-2.460938e+00
-7.750851e-04,-1.093750e+00
-7.749251e-04,3.515625e-01
-7.747651e-04,6.093750e-01
-7.746051e-04,-8.984375e-01
-7.744451e-04,-1.343750e+00
-7.742851e-04,1.796875e-01
-7.741251e-04,-1.953125e-01
-7.739651e-04,8.281250e-01
-7.738051e-04,-2.828125e+00
-7.736451e-04,-9.765625e-01
-7.734851e-04,-6.171875e-01
-7.733251e-04,3.359375e-01
-7.731651e-04,1.328125e-01
-7.730051e-04,-4.062500e-01
-7.728451e-04,3.671875e-01
-7.726851e-04,-1.351562e+00
-7.725251e-04,-2.578125e-01
-7.723651e-04,-5.078125e-01
-7.722051e-04,-8.046875e-01
-7.720451e-04,1.156250e+00
-7.718851e-04,3.984375e-01
-7.717251e-04,-2.890625e-01
-7.715651e-04,-1.812500e+00
-7.714051e-04,-8.281250e-01
-7.712451e-04,-5.859375e-01
-7.710851e-04,4.140625e-01
-7.709251e-04,1.562500e-02
-7.707651e-04,-1.562500e-02
-7.706051e-04,-1.664062e+00
-7.704451e-04,-1.242188e+00
-7.702851e-04,-7.890625e-01
-7.701251e-04,5.781250e-01
-7.699651e-04,7.109375e-01
-7.698051e-04,-9.062500e-01
-7.696451e-04,-2.328125e+00
-7.694851e-04,7.812500e-02
-7.693251e-04,-8.515625e-01
-7.691651e-04,-8.593750e-02
-7.690051e-04,-1.562500e-01
-7.688451e-04,-6.796875e-01
-7.686851e-04,-1.062500e+00
-7.685251e-04,1.976562e+00
-7.683651e-04,9.140625e-01
-7.682051e-04,5.937500e-01
-7.680451e-04,-8.593750e-02
-7.678851e-04,-7.031250e-01
-7.677251e-04,-4.375000e-01
-7.675651e-04,-8.281250e-01
-7.674051e-04,-7.890625e-01
-7.672451e-04,-8.906250e-01
-7.670851e-04,-5.937500e-01
-7.669251e-04,5.468750e-01
-7.667651e-04,5.468750e-02
-7.666051e-04,-1.437500e+00
-7.664451e-04,-4.843750e-01
-7.662851e-04,3.750000e-01
-7.661251e-04,-1.257812e+00
-7.659651e-04,-2.265625e-01
-7.658051e-04,-9.375000e-01
-7.656451e-04,-6.484375e-01
-7.654851e-04,1.101562e+00
-7.653251e-04,-1.804688e+00
-7.651651e-04,-4.921875e-01
-7.650051e-04,7.343750e-01
-7.648451e-04,-9.062500e-01
-7.646851e-04,7.265625e-01
-7.645251e-04,-1.039062e+00
-7.643651e-04,-6.328125e-01
-7.642051e-04,-8.828125e-01
-7.640451e-04,-1.507812e+00
-7.638851e-04,-7.343750e-01
-7.637251e-04,-7.109375e-01
-7.635651e-04,-1.406250e+00
-7.634051e-04,-1.250000e-01
-7.632451e-04,1.234375e+00
-7.630851e-04,2.500000e-01
-7.629251e-04,-2.265625e-01
-7.627651e-04,-8.906250e-01
-7.626051e-04,6.718750e-01
-7.624451e-04,-8.046875e-01
-7.622851e-04,1.406250e-01
-7.621251e-04,-1.656250e+00
-7.619651e-04,4.453125e-01
-7.618051e-04,-1.914062e+00
-7.616451e-04,-1.296875e+00
-7.614851e-04,7.734375e-01
-7.613251e-04,-1.640625e+00
-7.611651e-04,-1.484375e+00
-7.610051e-04,-8.906250e-01
-7.608451e-04,9.921875e-01
-7.606851e-04,1.015625e-01
-7.605251e-04,1.742188e+00
-7.603651e-04,-1.765625e+00
-7.602051e-04,5.781250e-01
-7.600451e-04,-4.531250e-01
-7.598851e-04,-5.859375e-01
-7.597251e-04,8.515625e-01
-7.595651e-04,9.218750e-01
-7.594051e-04,1.632812e+00
-7.592451e-04,-4.765625e-01
-7.590851e-04,8.046875e-01
-7.589251e-04,1.484375e-01
-7.587651e-04,-2.328125e+00
-7.586051e-04,6.796875e-01
-7.584451e-04,-7.265625e-01
-7.582851e-04,-3.046875e-01
-7.581251e-04,-5.625000e-01
-7.579651e-04,4.453125e-01
-7.578051e-04,-1.078125e+00
-7.576451e-04,9.843750e-01
-7.574851e-04,-7.656250e-01
-7.573251e-04,-2.578125e-01
-7.571651e-04,-1.101562e+00
-7.570051e-04,1.257812e+00
-7.568451e-04,7.421875e-01
-7.566851e-04,-6.250000e-01
-7.565251e-04,-1.367188e+00
-7.563651e-04,-4.453125e-01
-7.562051e-04,-3.093750e+00
-7.560451e-04,-1.078125e+00
-7.558851e-04,-2.187500e-01
-7.557251e-04,6.328125e-01
-7.555651e-04,-3.203125e-01
-7.554051e-04,4.609375e-01
-7.552451e-04,-2.578125e-01
-7.550851e-04,-4.218750e-01
-7.549251e-04,-1.492188e+00
-7.547651e-04,-6.953125e-01
-7.546051e-04,-1.093750e+00
-7.544451e-04,-2.031250e+00
-7.542851e-04,-1.812500e+00
-7.541251e-04,-2.343750e-01
-7.539651e-04,-4.375000e-01
-7.538051e-04,2.421875e-01
-7.536451e-04,-1.023438e+00
-7.534851e-04,-3.281250e-01
-7.533251e-04,-3.203125e-01
-7.531651e-04,6.953125e-01
-7.530051e-04,-1.429688e+00
-7.528451e-04,-8.359375e-01
-7.526851e-04,-1.156250e+00
-7.525251e-04,0.000000e+00
-7.523651e-04,-2.093750e+00
-7.522051e-04,8.125000e-01
-7.520451e-04,-3.281250e-01
-7.518851e-04,3.437500e-01
-7.517251e-04,-6.796875e-01
-7.515651e-04,-2.734375e-01
-7.514051e-04,-7.812500e-03
-7.512451e-04,-5.859375e-01
-7.510851e-04,-1.039062e+00
-7.509251e-04,-1.031250e+00
-7.507651e-04,-1.921875e+00
-7.506051e-04,-2.812500e-01
-7.504451e-04,1.875000e-01
-7.502851e-04,-3.671875e-01
-7.501251e-04,2.968750e-01
-7.499651e-04,1.406250e+00
-7.498051e-04,7.031250e-02
-7.496451e-04,6.640625e-01
-7.494851e-04,3.906250e-01
-7.493251e-04,-6.953125e-01
-7.491651e-04,4.296875e-01
-7.490051e-04,-2.812500e+00
-7.488451e-04,-8.906250e-01
-7.486851e-04,1.718750e-01
-7.485251e-04,-3.359375e-01
-7.483651e-04,-6.171875e-01
-7.482051e-04,-5.312500e-01
-7.480451e-04,9.140625e-01
-7.478851e-04,1.281250e+00
-7.477251e-04,-6.250000e-01
-7.475651e-04,-1.140625e+00
-7.474051e-04,5.156250e-01
-7.472451e-04,-1.132812e+00
-7.470851e-04,1.625000e+00
-7.469251e-04,2.343750e-01
-7.467651e-04,-1.976562e+00
-7.466051e-04,-1.132812e+00
-7.464451e-04,-3.203125e-01
-7.462851e-04,-1.328125e+00
-7.461251e-04,-6.015625e-01
-7.459651e-04,1.562500e-02
-7.458051e-04,4.062500e-01
-7.456451e-04,-4.218750e-01
-7.454851e-04,1.539062e+00
-7.453251e-04,-7.500000e-01
-7.451651e-04,-5.703125e-01
-7.450051e-04,3.671875e-01
-7.448451e-04,-1.265625e+00
-7.446851e-04,-6.171875e-01
-7.445251e-04,-1.718750e-01
-7.443651e-04,-6.250000e-02
-7.442051e-04,-1.234375e+00
-7.440451e-04,3.828125e-01
-7.438851e-04,2.500000e-01
-7.437251e-04,-3.828125e-01
-7.435651e-04,3.906250e-02
-7.434051e-04,9.062500e-01
-7.432451e-04,3.437500e-01
-7.430851e-04,-8.046875e-01
-7.429251e-04,-2.500000e-01
-7.427651e-04,-5.312500e-01
-7.426051e-04,-9.921875e-01
-7.424451e-04,-1.703125e+00
-7.422851e-04,-4.687500e-01
-7.421251e-04,7.812500e-02
-7.419651e-04,7.734375e-01
-7.418051e-04,1.117188e+00
-7.416451e-04,1.640625e-01
-7.414851e-04,1.070312e+00
-7.413251e-04,-4.843750e-01
-7.411651e-04,-1.710938e+00
-7.410051e-04,7.265625e-01
-7.408451e-04,-7.031250e-01
-7.406851e-04,-2.664062e+00
-7.405251e-04,-4.140625e-01
-7.403651e-04,-2.109375e-01
-7.402051e-04,-1.164062e+00
-7.400451e-04,8.125000e-01
-7.398851e-04,1.531250e+00
-7.397251e-04,-8.437500e-01
-7.395651e-04,-6.015625e-01
-7.394051e-04,1.265625e+00
-7.392451e-04,-6.093750e-01
-7.390851e-04,7.890625e-01
-7.389251e-04,-1.609375e+00
-7.387651e-04,2.343750e-01
-7.386051e-04,-2.734375e-01
-7.384451e-04,-8.671875e-01
-7.382851e-04,-5.703125e-01
-7.381251e-04,1.335938e+00
-7.379651e-04,5.625000e-01
-7.378051e-04,-8.906250e-01
-7.376451e-04,1.328125e-01
-7.374851e-04,6.640625e-01
-7.373251e-04,3.671875e-01
-7.371651e-04,1.007812e+00
-7.370051e-04,6.562500e-01
-7.368451e-04,1.460938e+00
-7.366851e-04,1.148438e+00
-7.365251e-04,-1.421875e+00
-7.363651e-04,-1.867188e+00
-7.362051e-04,-6.250000e-01
-7.360451e-04,6.875000e-01
-7.358851e-04,1.273438e+00
-7.357251e-04,-5.468750e-02
-7.355651e-04,2.281250e+00
-7.354051e-04,-4.687500e-02
-7.352451e-04,1.796875e-01
-7.350851e-04,1.718750e-01
-7.349251e-04,3.070312e+00
-7.347651e-04,1.734375e+00
-7.346051e-04,7.031250e-01
-7.344451e-04,1.937500e+00
-7.342851e-04,-2.031250e-01
-7.341251e-04,-1.171875e-01
-7.339651e-04,1.328125e-01
-7.338051e-04,-1.304688e+00
-7.336451e-04,1.609375e+00
-7.334851e-04,-3.593750e-01
-7.333251e-04,1.406250e-01
-7.331651e-04,-8.281250e-01
-7.330051e-04,-7.109375e-01
-7.328451e-04,-1.109375e+00
-7.326851e-04,4.140625e-01
-7.325251e-04,-1.640625e-01
-7.323651e-04,-2.031250e-01
-7.322051e-04,7.812500e-03
-7.320451e-04,-8.515625e-01
-7.318851e-04,-1.148438e+00
-7.317251e-04,-4.453125e-01
-7.315651e-04,1.062500e+00
-7.314051e-04,7.578125e-01
-7.312451e-04,-1.171875e+00
-7.310851e-04,-6.406250e-01
-7.309251e-04,-2.406250e+00
-7.307651e-04,1.484375e-01
-7.306051e-04,-3.906250e-02
-7.304451e-04,2.109375e-01
-7.302851e-04,-3.750000e-01
-7.301251e-04,6.718750e-01
-7.299651e-04,1.015625e+00
-7.298051e-04,1.210938e+00
-7.296451e-04,-1.820312e+00
-7.294851e-04,2.734375e-01
-7.293251e-04,-1.304688e+00
-7.291651e-04,1.281250e+00
-7.290051e-04,4.453125e-01
-7.288451e-04,-2.718750e+00
-7.286851e-04,5.859375e-01
-7.285251e-04,8.671875e-01
-7.283651e-04,-2.812500e-01
-7.282051e-04,-1.695312e+00
-7.280451e-04,-8.359375e-01
-7.278851e-04,1.101562e+00
-7.277251e-04,1.406250e+00
-7.275651e-04,-2.265625e-01
-7.274051e-04,-2.187500e-01
-7.272451e-04,-9.531250e-01
-7.270851e-04,4.609375e-01
-7.269251e-04,-1.484375e-01
-7.267651e-04,-1.015625e+00
-7.266051e-04,1.570312e+00
-7.264451e-04,-1.320312e+00
-7.262851e-04,-7.187500e-01
-7.261251e-04,-7.812500e-03
-7.259651e-04,6.562500e-01
-7.258051e-04,-1.062500e+00
-7.256451e-04,-1.171875e-01
-7.254851e-04,-1.062500e+00
-7.253251e-04,-9.453125e-01
-7.251651e-04,-1.250000e-01
-7.250051e-04,1.281250e+00
-7.248451e-04,-2.343750e-02
-7.246851e-04,5.312500e-01
-7.245251e-04,3.828125e-01
-7.243651e-04,-1.796875e-01
-7.242051e-04,-3.515625e-01
-7.240451e-04,-1.789062e+00
-7.238851e-04,1.875000e-01
-7.237251e-04,1.039062e+00
-7.235651e-04,8.906250e-01
-7.234051e-04,5.234375e-01
-7.232451e-04,-2.750000e+00
-7.230851e-04,-1.562500e-02
-7.229251e-04,-9.140625e-01
-7.227651e-04,8.671875e-01
-7.226051e-04,6.718750e-01
-7.224451e-04,-7.734375e-01
-7.222851e-04,1.562500e+00
-7.221251e-04,-1.578125e+00
-7.219651e-04,5.703125e-01
-7.218051e-04,-1.507812e+00
-7.216451e-04,-7.968750e-01
-7.214851e-04,-1.156250e+00
-7.213251e-04,-4.765625e-01
-7.211651e-04,-7.031250e-02
-7.210051e-04,-1.234375e+00
-7.208451e-04,-4.453125e-01
-7.206851e-04,2.578125e-01
-7.205251e-04,1.218750e+00
-7.203651e-04,6.171875e-01
-7.202051e-04,-1.226562e+00
-7.200451e-04,-1.953125e-01
-7.198851e-04,-1.109375e+00
-7.197251e-04,-9.687500e-01
-7.195651e-04,7.265625e-01
-7.194051e-04,4.531250e-01
-7.192451e-04,9.375000e-02
-7.190851e-04,-1.523438e+00
-7.189251e-04,-6.328125e-01
-7.187651e-04,-1.070312e+00
-7.186051e-04,9.765625e-01
-7.184451e-04,1.304688e+00
-7.182851e-04,7.578125e-01
-7.181251e-04,-7.734375e-01
-7.179651e-04,8.593750e-02
-7.178051e-04,-1.562500e-01
-7.176451e-04,1.562500e-02
-7.174851e-04,4.375000e-01
-7.173251e-04,-4.375000e-01
-7.171651e-04,-4.687500e-01
-7.170051e-04,1.796875e-01
-7.168451e-04,-1.484375e+00
-7.166851e-04,1.187500e+00
-7.165251e-04,-2.656250e-01
-7.163651e-04,1.492188e+00
-7.162051e-04,-4.687500e-02
-7.160451e-04,-1.226562e+00
-7.158851e-04,2.031250e-01
-7.157251e-04,1.093750e-01
-7.155651e-04,1.101562e+00
-7.154051e-04,-2.187500e-01
-7.152451e-04,-1.250000e-01
-7.150851e-04,-9.531250e-01
-7.149251e-04,1.562500e-02
-7.147651e-04,-4.296875e-01
-7.146051e-04,-1.179688e+00
-7.144451e-04,7.343750e-01
-7.142851e-04,-2.578125e-01
-7.141251e-04,-7.343750e-01
-7.139651e-04,4.531250e-01
-7.138051e-04,1.265625e+00
-7.136451e-04,2.421875e-01
-7.134851e-04,1.781250e+00
-7.133251e-04,1.406250e-01
-7.131651e-04,-1.234375e+00
-7.130051e-04,-1.226562e+00
-7.128451e-04,-1.796875e-01
-7.126851e-04,-2.421875e-01
-7.125251e-04,-2.632812e+00
-7.123651e-04,-3.828125e-01
-7.122051e-04,-1.335938e+00
-7.120451e-04,-7.031250e-02
-7.118851e-04,1.093750e+00
-7.117251e-04,-4.765625e-01
-7.115651e-04,6.328125e-01
-7.114051e-04,-3.515625e+00
-7.112451e-04,-1.093750e-01
-7.110851e-04,-1.328125e-01
-7.109251e-04,-5.937500e-01
-7.107651e-04,-1.140625e+00
-7.106051e-04,6.406250e-01
-7.104451e-04,5.625000e-01
-7.102851e-04,-7.734375e-01
-7.101251e-04,-1.570312e+00
-7.099651e-04,-2.656250e-01
-7.098051e-04,3.125000e-01
-7.096451e-04,-1.875000e-01
-7.094851e-04,-1.281250e+00
-7.093251e-04,-2.812500e-01
-7.091651e-04,2.343750e-02
-7.090051e-04,-1.765625e+00
-7.088451e-04,-2.343750e-02
-7.086851e-04,-1.210938e+00
-7.085251e-04,-6.562500e-01
-7.083651e-04,7.890625e-01
-7.082051e-04,-2.968750e-01
-7.080451e-04,9.218750e-01
-7.078851e-04,1.500000e+00
-7.077251e-04,-1.312500e+00
-7.075651e-04,1.429688e+00
-7.074051e-04,-7.812500e-02
-7.072451e-04,-1.187500e+00
-7.070851e-04,-2.734375e-01
-7.069251e-04,-9.765625e-01
-7.067651e-04,-1.171875e-01
-7.066051e-04,3.203125e-01
-7.064451e-04,4.140625e-01
-7.062851e-04,-8.203125e-01
-7.061251e-04,8.828125e-01
-7.059651e-04,3.906250e-02
-7.058051e-04,-7.109375e-01
-7.056451e-04,-8.281250e-01
-7.054851e-04,-1.015625e-01
-7.053251e-04,-8.671875e-01
-7.051651e-04,-3.984375e-01
-7.050051e-04,-9.765625e-01
-7.048451e-04,3.281250e-01
-7.046851e-04,-7.578125e-01
-7.045251e-04,2.656250e-01
-7.043651e-04,-2.109375e-01
-7.042051e-04,2.343750e-02
-7.040451e-04,-8.593750e-02
-7.038851e-04,9.687500e-01
-7.037251e-04,5.078125e-01
-7.035651e-04,1.406250e+00
-7.034051e-04,-1.015625e-01
-7.032451e-04,1.343750e+00
-7.030851e-04,-7.031250e-01
-7.029251e-04,-4.218750e-01
-7.027651e-04,2.890625e-01
-7.026051e-04,8.046875e-01
-7.024451e-04,-1.562500e-02
-7.022851e-04,-5.703125e-01
-7.021251e-04,9.375000e-02
-7.019651e-04,-6.718750e-01
-7.018051e-04,-2.343750e-01
-7.016451e-04,-1.742188e+00
-7.014851e-04,-1.421875e+00
-7.013251e-04,5.390625e-01
-7.011651e-04,-1.953125e-01
-7.010051e-04,-1.265625e+00
-7.008451e-04,-7.890625e-01
-7.006851e-04,-6.562500e-01
-7.005251e-04,2.812500e-01
-7.003651e-04,3.125000e-01
-7.002051e-04,1.101562e+00
-7.000451e-04,-5.468750e-01
-6.998851e-04,2.265625e-01
-6.997251e-04,1.093750e+00
-6.995651e-04,1.656250e+00
-6.994051e-04,-7.031250e-02
-6.992451e-04,-4.609375e-01
-6.990851e-04,6.875000e-01
-6.989251e-04,1.875000e-01
-6.987651e-04,-2.968750e-01
-6.986051e-04,1.273438e+00
-6.984451e-04,1.039062e+00
-6.982851e-04,-1.054688e+00
-6.981251e-04,-1.117188e+00
-6.979651e-04,2.109375e-01
-6.978051e-04,1.382812e+00
-6.976451e-04,-4.531250e-01
-6.974851e-04,2.234375e+00
-6.973251e-04,5.937500e-01
-6.971651e-04,-4.765625e-01
-6.970051e-04,1.125000e+00
-6.968451e-04,-3.515625e-01
-6.966851e-04,-2.078125e+00
-6.965251e-04,1.976562e+00
-6.963651e-04,2.023438e+00
-6.962051e-04,-8.359375e-01
-6.960451e-04,-6.796875e-01
-6.958851e-04,7.968750e-01
-6.957251e-04,4.296875e-01
-6.955651e-04,-3.593750e-01
-6.954051e-04,-1.382812e+00
-6.952451e-04,-6.328125e-01
-6.950851e-04,0.000000e+00
-6.949251e-04,-1.593750e+00
-6.947651e-04,-7.968750e-01
-6.946051e-04,-1.023438e+00
-6.944451e-04,1.406250e-01
-6.942851e-04,-3.828125e-01
-6.941251e-04,-4.218750e-01
-6.939651e-04,-6.250000e-02
-6.938051e-04,-1.625000e+00
-6.936451e-04,2.656250e-01
-6.934851e-04,-1.757812e+00
-6.933251e-04,8.203125e-01
-6.931651e-04,1.343750e+00
-6.930051e-04,4.687500e-02
-6.928451e-04,-7.500000e-01
-6.926851e-04,5.468750e-01
-6.925251e-04,9.453125e-01
-6.923651e-04,7.421875e-01
-6.922051e-04,4.453125e-01
-6.920451e-04,9.609375e-01
-6.918851e-04,-1.000000e+00
-6.917251e-04,-8.125000e-01
-6.915651e-04,-7.812500e-03
-6.914051e-04,-7.500000e-01
-6.912451e-04,-3.984375e-01
-6.910851e-04,6.718750e-01
-6.909251e-04,-2.187500e-01
-6.907651e-04,9.609375e-01
-6.906051e-04,8.593750e-02
-6.904451e-04,6.171875e-01
-6.902851e-04,3.125000e-02
-6.901251e-04,-1.304688e+00
-6.899651e-04,-4.296875e-01
-6.898051e-04,3.750000e-01
-6.896451e-04,-3.312500e+00
-6.894851e-04,7.109375e-01
-6.893251e-04,5.859375e-01
-6.891651e-04,3.671875e-01
-6.890051e-04,1.718750e-01
-6.888451e-04,-6.250000e-01
-6.886851e-04,-9.140625e-01
-6.885251e-04,-1.757812e+00
-6.883651e-04,-1.125000e+00
-6.882051e-04,-1.171875e-01
-6.880451e-04,-1.171875e-01
-6.878851e-04,-5.234375e-01
-6.877251e-04,-3.125000e-02
-6.875651e-04,9.765625e-01
-6.874051e-04,8.437500e-01
-6.872451e-04,2.031250e-01
-6.870851e-04,-1.976562e+00
-6.869251e-04,-9.296875e-01
-6.867651e-04,8.593750e-01
-6.866051e-04,-1.640625e+00
-6.864451e-04,-4.375000e-01
-6.862851e-04,1.007812e+00
-6.861251e-04,-1.250000e-01
-6.859651e-04,-1.218750e+00
-6.858051e-04,6.250000e-01
-6.856451e-04,-7.187500e-01
-6.854851e-04,9.531250e-01
-6.853251e-04,2.265625e-01
-6.851651e-04,2.890625e-01
-6.850051e-04,-1.531250e+00
-6.848451e-04,3.984375e-01
-6.846851e-04,-1.640625e-01
-6.845251e-04,-8.750000e-01
-6.843651e-04,-8.359375e-01
-6.842051e-04,-4.921875e-01
-6.840451e-04,1.875000e-01
-6.838851e-04,4.609375e-01
-6.837251e-04,8.125000e-01
-6.835651e-04,4.453125e-01
-6.834051e-04,-1.250000e+00
-6.832451e-04,7.734375e-01
-6.830851e-04,1.632812e+00
-6.829251e-04,1.484375e-01
-6.827651e-04,-1.226562e+00
-6.826051e-04,3.046875e-01
-6.824451e-04,-7.109375e-01
-6.822851e-04,-1.250000e+00
-6.821251e-04,-4.765625e-01
-6.819651e-04,7.031250e-02
-6.818051e-04,-4.609375e-01
-6.816451e-04,-7.968750e-01
-6.814851e-04,5.312500e-01
-6.813251e-04,1.296875e+00
-6.811651e-04,1.179688e+00
-6.810051e-04,5.937500e-01
-6.808451e-04,-7.734375e-01
-6.806851e-04,-4.609375e-01
-6.805251e-04,1.406250e+00
-6.803651e-04,-1.500000e+00
-6.802051e-04,1.562500e-01
-6.800451e-04,1.406250e-01
-6.798851e-04,-5.859375e-01
-6.797251e-04,2.500000e-01
-6.795651e-04,7.343750e-01
-6.794051e-04,9.218750e-01
-6.792451e-04,-4.843750e-01
-6.790851e-04,-1.398438e+00
-6.789251e-04,7.421875e-01
-6.787651e-04,5.703125e-01
-6.786051e-04,-8.593750e-02
-6.784451e-04,-6.484375e-01
-6.782851e-04,-4.687500e-01
-6.781251e-04,8.984375e-01
-6.779651e-04,1.578125e+00
-6.778051e-04,8.125000e-01
-6.776451e-04,-5.468750e-02
-6.774851e-04,1.171875e-01
-6.773251e-04,1.265625e+00
-6.771651e-04,1.835938e+00
-6.770051e-04,-7.031250e-01
-6.768451e-04,1.273438e+00
-6.766851e-04,2.570312e+00
-6.765251e-04,1.953125e-01
-6.763651e-04,-1.734375e+00
-6.762051e-04,-7.109375e-01
-6.760451e-04,-7.109375e-01
-6.758851e-04,2.031250e-01
-6.757251e-04,7.812500e-02
-6.755651e-04,-2.007812e+00
-6.754051e-04,-1.562500e-01
-6.752451e-04,-1.390625e+00
-6.750851e-04,7.265625e-01
-6.749251e-04,-1.093750e+00
-6.747651e-04,-2.289062e+00
-6.746051e-04,3.984375e-01
-6.744451e-04,7.656250e-01
-6.742851e-04,-1.703125e+00
-6.741251e-04,3.203125e-01
-6.739651e-04,5.000000e-01
-6.738051e-04,1.015625e+00
-6.736451e-04,5.078125e-01
-6.734851e-04,1.085938e+00
-6.733251e-04,1.195312e+00
-6.731651e-04,5.937500e-01
-6.730051e-04,-4.531250e-01
-6.728451e-04,1.023438e+00
-6.726851e-04,7.421875e-01
-6.725251e-04,-1.765625e+00
-6.723651e-04,-5.937500e-01
-6.722051e-04,-7.578125e-01
-6.720451e-04,9.531250e-01
-6.718851e-04,4.609375e-01
-6.717251e-04,6.562500e-01
-6.715651e-04,5.468750e-02
-6.714051e-04,-8.046875e-01
-6.712451e-04,8.046875e-01
-6.710851e-04,-3.125000e-02
-6.709251e-04,-6.250000e-02
-6.707651e-04,-1.000000e+00
-6.706051e-04,5.546875e-01
-6.704451e-04,-9.609375e-01
-6.702851e-04,-1.359375e+00
-6.701251e-04,-5.625000e-01
-6.699651e-04,9.609375e-01
-6.698051e-04,-5.703125e-01
-6.696451e-04,1.187500e+00
-6.694851e-04,-1.562500e-02
-6.693251e-04,-1.953125e-01
-6.691651e-04,-7.343750e-01
-6.690051e-04,3.046875e-01
